65,"LF_3mesi,setA_1",mmu-miR-129-3p,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
66,HF_3mesi:setA_1,mmu-miR-129-5p,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
67,"LF_3mesi,setA_1",mmu-miR-129-5p,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
68,HF_3mesi:setA_1,mmu-miR-130a,27.381,28.659,27.504,27.848,29.977,29.917,29.947,0.0,1.061,0.519,0.786,0.788666666666667,1.022,0.6,0.811,0.0,Waiting
69,"LF_3mesi,setA_1",mmu-miR-130a,27.776,27.278,26.922,27.3253333333333,29.51,28.993,29.2515,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
70,HF_3mesi:setA_1,mmu-miR-130b,30.828,32.391,31.434,31.551,33.727,34.012,33.8695,0.0,2.807,0.56,1.324,1.56366666666667,1.684,0.341,1.0125,0.0,Waiting
71,"LF_3mesi,setA_1",mmu-miR-130b,32.627,31.12,31.603,31.7833333333333,33.981,32.273,33.127,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
72,HF_3mesi:setA_1,mmu-miR-132,29.029,30.256,28.896,29.3936666666667,30.746,30.948,30.847,33.2995071411133,1.027,1.177,2.027,1.41033333333333,0.822,0.717,0.7695,0.0,Waiting
73,"LF_3mesi,setA_1",mmu-miR-132,29.378,30.056,29.679,29.7043333333333,29.966,30.281,30.1235,33.631591796875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
74,HF_3mesi:setA_1,mmu-miR-133a,38.073,35.594,36.664,36.777,36.497,35.691,36.094,0.0,0.05,28.658,0.308,9.672,0.932,0.684,0.808,0.0,Waiting
75,"LF_3mesi,setA_1",mmu-miR-133a,34.05,40.0,34.73,36.26,35.897,34.956,35.4265,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
76,HF_3mesi:setA_1,mmu-miR-133b,40.0,40.0,37.657,39.219,0.0,29.789,29.789,0.0,0.001,0.0,0.223,0.112,0.0,2.094,2.094,0.0,Waiting
77,"LF_3mesi,setA_1",mmu-miR-133b,30.752,40.0,35.259,35.337,0.0,30.669,30.669,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Waiting
78,HF_3mesi:setA_1,mmu-miR-134,40.0,40.0,37.702,39.234,36.016,35.946,35.981,0.0,0.415,0.0,2.84,1.6275,0.47,18.905,9.6875,0.0,Waiting
79,"LF_3mesi,setA_1",mmu-miR-134,39.042,40.0,38.972,39.338,34.428,40.0,37.214,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Waiting
80,HF_3mesi:setA_1,mmu-miR-135a,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
81,"LF_3mesi,setA_1",mmu-miR-135a,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
82,HF_3mesi:setA_1,mmu-miR-135b,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
83,"LF_3mesi,setA_1",mmu-miR-135b,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
84,HF_3mesi:setA_1,mmu-miR-136,40.0,37.322,40.0,39.1073333333333,36.952,36.328,36.64,0.0,0.0,2.632,0.147,1.3895,0.591,0.914,0.7525,0.948079407215118,Waiting
85,"LF_3mesi,setA_1",mmu-miR-136,40.0,38.282,36.999,38.427,35.695,36.012,35.8535,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Waiting
86,HF_3mesi:setA_1,mmu-miR-137,32.416,33.927,32.235,32.8593333333333,34.288,34.969,34.6285,0.0,0.797,0.39,1.115,0.767333333333333,2.232,0.675,1.4535,0.0,Waiting
87,"LF_3mesi,setA_1",mmu-miR-137,32.399,32.133,32.157,32.2296666666667,34.949,34.215,34.582,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
88,HF_3mesi:setA_1,mmu-miR-138,34.615,40.0,37.169,37.2613333333333,35.957,34.863,35.41,0.0,3.53,0.027,0.087,1.21466666666667,0.23,5.117,2.6735,0.0,Waiting
89,"LF_3mesi,setA_1",mmu-miR-138,36.745,34.38,33.409,34.8446666666667,33.337,37.032,35.1845,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
90,HF_3mesi:setA_1,mmu-miR-139-3p,34.992,36.679,40.0,37.2236666666667,29.938,29.301,29.6195,36.5713768005371,15.057,13.51,0.129,9.56533333333333,5.796,3.72,4.758,0.0,Waiting
91,"LF_3mesi,setA_1",mmu-miR-139-3p,39.214,40.0,36.815,38.6763333333333,31.976,31.01,31.493,36.4705009460449,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
92,HF_3mesi:setA_1,mmu-miR-139-5p,25.562,26.597,25.673,25.944,27.971,27.972,27.9715,0.0,1.291,0.78,1.208,1.093,1.295,1.013,1.154,0.0,Waiting
93,"LF_3mesi,setA_1",mmu-miR-139-5p,26.24,25.804,25.711,25.9183333333333,27.846,27.805,27.8255,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
94,HF_3mesi:setA_1,mmu-miR-140,26.346,27.591,26.77,26.9023333333333,28.952,28.968,28.96,0.0,1.266,0.632,0.847,0.915,1.04,0.881,0.9605,0.0,Waiting
95,"LF_3mesi,setA_1",mmu-miR-140,26.997,26.494,26.295,26.5953333333333,28.511,28.6,28.5555,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
96,HF_3mesi:setA_1,mmu-miR-141,35.007,40.0,34.767,36.5913333333333,36.982,37.0,36.991,0.0,25.695,0.051,44.262,23.336,0.088,0.052,0.07,0.0,Waiting
97,"LF_3mesi,setA_1",mmu-miR-141,40.0,35.265,40.0,38.4216666666667,32.979,32.558,32.7685,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Waiting
98,HF_3mesi:setA_1,mmu-miR-142-3p,27.165,27.923,26.439,27.1756666666667,28.959,28.957,28.958,30.2170791625977,0.742,0.504,1.13,0.792,0.943,0.579,0.761,0.0,Waiting
99,"LF_3mesi,setA_1",mmu-miR-142-3p,27.043,26.5,26.381,26.6413333333333,28.377,27.982,28.1795,30.4727897644043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
100,HF_3mesi:setA_1,mmu-miR-142-5p,32.344,40.0,33.444,35.2626666666667,35.957,34.548,35.2525,0.0,2.765,0.015,0.578,1.11933333333333,1.235,0.777,1.006,0.0,Waiting
101,"LF_3mesi,setA_1",mmu-miR-142-5p,34.121,33.526,32.417,33.3546666666667,35.764,33.997,34.8805,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
102,HF_3mesi:setA_1,mmu-miR-143,28.177,29.615,27.956,28.5826666666667,30.951,30.949,30.95,31.7567100524902,1.021,0.587,1.112,0.906666666666667,0.499,0.336,0.4175,1.22718608379364,Waiting
103,"LF_3mesi,setA_1",mmu-miR-143,28.517,28.41,27.874,28.267,29.451,29.19,29.3205,31.7312068939209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Waiting
104,HF_3mesi:setA_1,mmu-miR-145,26.441,27.487,26.27,26.7326666666667,27.628,27.708,27.668,0.0,0.837,0.61,1.078,0.841666666666667,0.888,0.678,0.783,0.0,Waiting
105,"LF_3mesi,setA_1",mmu-miR-145,26.494,26.34,26.143,26.3256666666667,26.959,26.962,26.9605,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
106,HF_3mesi:setA_1,mmu-miR-146a,24.475,25.254,24.405,24.7113333333333,25.94,26.714,26.327,0.0,0.986,0.829,1.187,1.00066666666667,0.885,0.674,0.7795,0.0,Waiting
107,"LF_3mesi,setA_1",mmu-miR-146a,24.765,24.549,24.417,24.577,25.267,25.959,25.613,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
108,HF_3mesi:setA_1,mmu-miR-146b,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
109,"LF_3mesi,setA_1",mmu-miR-146b,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
110,HF_3mesi:setA_1,mmu-miR-147,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899196147918701,Waiting
111,"LF_3mesi,setA_1",mmu-miR-147,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Waiting
112,HF_3mesi:setA_1,mmu-miR-148a,27.118,27.954,26.761,27.2776666666667,28.233,28.563,28.398,0.0,0.761,0.535,0.981,0.759,1.173,0.766,0.9695,0.0,Waiting
113,"LF_3mesi,setA_1",mmu-miR-148a,27.035,26.617,26.499,26.717,27.966,27.992,27.979,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
114,HF_3mesi:setA_1,mmu-miR-148b,31.194,34.45,32.634,32.7593333333333,33.983,33.914,33.9485,34.3952865600586,4.863,0.295,0.557,1.905,1.391,0.599,0.995,0.739947438240051,Waiting
115,"LF_3mesi,setA_1",mmu-miR-148b,33.786,32.253,31.555,32.5313333333333,33.962,32.988,33.475,35.7037734985352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Waiting
116,HF_3mesi:setA_1,mmu-miR-150,27.013,27.914,27.083,27.3366666666667,28.956,28.948,28.952,0.0,1.104,0.671,1.042,0.939,0.774,0.667,0.7205,0.0,Waiting
117,"LF_3mesi,setA_1",mmu-miR-150,27.466,26.904,26.908,27.0926666666667,28.09,28.177,28.1335,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
118,HF_3mesi:setA_1,mmu-miR-151-3p,33.863,35.063,33.964,34.2966666666667,34.026,33.966,33.996,34.2731094360352,1.912,0.464,1.106,1.16066666666667,0.426,0.348,0.387,0.0,Waiting
119,"LF_3mesi,setA_1",mmu-miR-151-3p,35.108,33.52,33.874,34.1673333333333,32.297,32.258,32.2775,33.6908836364746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
120,HF_3mesi:setA_1,mmu-miR-152,28.165,28.796,27.512,28.1576666666667,29.802,29.961,29.8815,0.0,0.818,0.767,1.331,0.972,1.57,0.695,1.1325,0.0,Waiting
121,"LF_3mesi,setA_1",mmu-miR-152,28.186,27.978,27.689,27.951,29.955,29.25,29.6025,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
122,HF_3mesi:setA_1,mmu-miR-153,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
123,"LF_3mesi,setA_1",mmu-miR-153,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
124,HF_3mesi:setA_1,mmu-miR-154,40.0,40.0,36.152,38.7173333333333,0.0,40.0,40.0,0.0,0.0,0.0,16.951,16.951,0.0,0.0,0.0,0.0,Waiting
125,"LF_3mesi,setA_1",mmu-miR-154,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waiting
126,HF_3mesi:setA_1,mmu-miR-155,23.55,26.349,23.492,24.4636666666667,31.947,32.705,32.326,29.7543354034424,1.351,0.306,1.152,0.936333333333333,0.765,0.683,0.724,1.80527865886688,Waiting
